season,GAME_ID,home_abbr,away_abbr,home_win,home_b2b,away_b2b,home_rest_days,away_rest_days,rest_diff,diff_recent_margin,diff_recent_win_pct,diff_pts_pg_to_date,split_win_pct_delta,season_start_year,split,Game_Type,HCA_context,HCA_total,theta_game,pred_prob_home_win,pred_label
2024-25,42400407,OKC,IND,1,0,0,2,2,0,1.6,0.1,9.266329966,0.312012987,2024,valid,playoff,-0.022002921346520304,0.08597344546497122,1.0897773893890406,0.7145516848832171,1
2024-25,42400406,IND,OKC,1,0,0,2,2,0,-7.1,-0.2,-9.665780674,-0.04317852,2024,valid,playoff,-0.022002921346520304,0.03897409566386474,1.0397435494349039,0.28630793562634815,0
2024-25,42400405,OKC,IND,1,0,0,2,2,0,7.8,0.1,9.549266247,0.299326599,2024,valid,playoff,-0.022002921346520304,0.08597344546497122,1.0897773893890406,0.7391565229855707,1
2024-25,42400404,IND,OKC,0,0,0,1,1,0,-4.3,0.1,-9.506008011,-0.024509804,2024,valid,playoff,-0.06118141194410579,-0.0002043949337207432,0.9997956259535006,0.29986956144225063,0
2024-25,42400403,IND,OKC,1,0,0,2,2,0,-4.8,0.0,-9.766690856,-0.044705882,2024,valid,playoff,-0.022002921346520304,0.03897409566386474,1.0397435494349039,0.2991643766630462,0
2024-25,42400402,OKC,IND,1,0,0,2,2,0,4.3,0.0,9.551548775,0.286163522,2024,valid,playoff,-0.022002921346520304,0.08597344546497122,1.0897773893890406,0.7240219305617321,1
2024-25,42400401,OKC,IND,0,0,0,5,4,1,3.5,0.0,9.662330317,0.310595065,2024,valid,playoff,0.08520931489647697,0.19318568170796852,1.2131080245777826,0.7442961066914076,1
2024-25,42400306,IND,NYK,1,0,0,1,1,0,0.5,0.2,-1.314927647,0.106442577,2024,valid,playoff,-0.06118141194410579,-0.0002043949337207432,0.9997956259535006,0.5594749531695358,1
2024-25,42400305,NYK,IND,1,0,0,1,1,0,-3.7,-0.3,0.991941748,0.085595777,2024,valid,playoff,-0.06118141194410579,-0.16341367793037506,0.8492398039751069,0.3799207672132139,0
2024-25,42400315,OKC,MIN,1,0,0,1,1,0,2.5,0.1,7.15745458,0.277526395,2024,valid,playoff,-0.06118141194410579,0.04679495486738574,1.0479071187951643,0.7186515770671414,1
2024-25,42400304,IND,NYK,1,0,0,1,1,0,4.2,0.2,-1.180035651,0.088333333,2024,valid,playoff,-0.06118141194410579,-0.0002043949337207432,0.9997956259535006,0.5767181841386151,1
2024-25,42400314,MIN,OKC,0,0,0,1,1,0,-1.6,0.1,-7.187058824,-0.127346939,2024,valid,playoff,-0.06118141194410579,-0.08202667335527888,0.9212473856098107,0.28221771535214374,0
2024-25,42400303,IND,NYK,0,0,0,1,1,0,4.1,0.3,-1.070317236,0.111159357,2024,valid,playoff,-0.06118141194410579,-0.0002043949337207432,0.9997956259535006,0.5823042128123361,1
2024-25,42400313,MIN,OKC,1,0,0,1,1,0,-9.0,0.0,-8.097309731,-0.150510204,2024,valid,playoff,-0.06118141194410579,-0.08202667335527888,0.9212473856098107,0.24273474081549518,0
2024-25,42400302,NYK,IND,0,0,0,1,1,0,-3.8,-0.2,1.181752577,0.107058824,2024,valid,playoff,-0.06118141194410579,-0.16341367793037506,0.8492398039751069,0.38648965984168165,0
2024-25,42400312,OKC,MIN,1,0,0,1,1,0,7.5,0.0,7.874285714,0.263137255,2024,valid,playoff,-0.06118141194410579,0.04679495486738574,1.0479071187951643,0.7414971819911262,1
2024-25,42400301,NYK,IND,0,0,0,4,5,-1,-4.9,-0.1,1.254419192,0.129387755,2024,valid,playoff,0.06667729539840983,-0.03555497058785945,0.965069682324104,0.41796273383719507,1
2024-25,42400311,OKC,MIN,1,0,0,1,5,-4,2.0,-0.1,7.422159742,0.248163265,2024,valid,playoff,-0.019888469745069096,0.08808789706642244,1.0920841087991078,0.7219399369627831,1
2024-25,42400227,OKC,DEN,1,0,0,2,2,0,11.1,0.1,10.07653061,0.296734694,2024,valid,playoff,-0.022002921346520304,0.08597344546497122,1.0897773893890406,0.7465158485614448,1
2024-25,42400216,NYK,BOS,1,0,0,1,1,0,-13.7,0.0,-6.067115506,-0.117772109,2024,valid,playoff,-0.06118141194410579,-0.16341367793037506,0.8492398039751069,0.21609155143124592,0
2024-25,42400226,DEN,OKC,1,0,0,1,1,0,-18.4,-0.3,-10.42580444,-0.179421769,2024,valid,playoff,-0.06118141194410579,0.08877073472938071,1.0928300796192147,0.25141440196565007,0
2024-25,42400215,BOS,NYK,1,0,0,1,1,0,8.3,-0.1,5.612542955,0.0625,2024,valid,playoff,-0.06118141194410579,-0.2280330732830271,0.7960979298278957,0.674055931366515,1
2024-25,42400235,MIN,GSW,1,0,0,1,1,0,10.6,0.4,1.491666667,0.017021277,2024,valid,playoff,-0.06118141194410579,-0.08202667335527888,0.9212473856098107,0.39325496198748,0
2024-25,42400225,OKC,DEN,1,0,0,1,1,0,20.7,0.3,10.39051871,0.282312925,2024,valid,playoff,-0.06118141194410579,0.04679495486738574,1.0479071187951643,0.778080246978484,1
2024-25,42400205,CLE,IND,0,0,0,1,1,0,5.8,-0.2,6.633370661,0.245124113,2024,valid,playoff,-0.06118141194410579,0.04353845748872356,1.0445001623928565,0.684574847124139,1
2024-25,42400214,NYK,BOS,1,0,0,1,1,0,-12.7,0.0,-5.839583333,-0.141400709,2024,valid,playoff,-0.06118141194410579,-0.16341367793037506,0.8492398039751069,0.22092635865056762,0
2024-25,42400234,GSW,MIN,0,0,0,1,1,0,-10.8,-0.3,-1.364486975,0.028911565,2024,valid,playoff,-0.06118141194410579,-0.0636927356157195,0.9382932593430813,0.5716126574339293,1
2024-25,42400204,IND,CLE,1,0,0,1,1,0,-11.0,0.1,-7.132807138,0.0,2024,valid,playoff,-0.06118141194410579,-0.0002043949337207432,0.9997956259535006,0.29798701269334515,0
2024-25,42400224,DEN,OKC,0,0,0,1,1,0,-20.8,-0.2,-10.39620184,-0.162234043,2024,valid,playoff,-0.06118141194410579,0.08877073472938071,1.0928300796192147,0.24710389545824013,0
2024-25,42400233,GSW,MIN,0,0,0,1,1,0,-10.9,-0.2,-1.276378637,0.050531915,2024,valid,playoff,-0.06118141194410579,-0.0636927356157195,0.9382932593430813,0.5768391124322408,1
2024-25,42400213,NYK,BOS,0,0,0,2,2,0,-6.9,0.1,-5.436506159,-0.123034228,2024,valid,playoff,-0.022002921346520304,-0.12423518733278958,0.8831721055634489,0.25397509474381363,0
2024-25,42400223,DEN,OKC,1,0,0,1,1,0,-22.7,-0.3,-10.69680851,-0.187326549,2024,valid,playoff,-0.06118141194410579,0.08877073472938071,1.0928300796192147,0.2342815931100494,0
2024-25,42400203,IND,CLE,0,0,0,2,2,0,-8.6,0.2,-6.734922861,0.022222222,2024,valid,playoff,-0.022002921346520304,0.03897409566386474,1.0397435494349039,0.3245122962080932,0
2024-25,42400232,MIN,GSW,1,0,0,1,1,0,5.9,0.1,0.786276466,-0.003549246,2024,valid,playoff,-0.06118141194410579,-0.08202667335527888,0.9212473856098107,0.35292557767608057,0
2024-25,42400222,OKC,DEN,1,0,0,1,1,0,10.6,0.1,9.897340125,0.267287234,2024,valid,playoff,-0.06118141194410579,0.04679495486738574,1.0479071187951643,0.7342938428460042,1
2024-25,42400212,BOS,NYK,0,0,0,1,1,0,8.2,0.1,5.516815374,0.085106383,2024,valid,playoff,-0.06118141194410579,-0.2280330732830271,0.7960979298278957,0.6793542645387995,1
2024-25,42400202,CLE,IND,0,0,0,1,1,0,7.5,-0.2,6.831103679,0.271970398,2024,valid,playoff,-0.06118141194410579,0.04353845748872356,1.0445001623928565,0.6944442682937642,1
2024-25,42400231,MIN,GSW,0,0,0,5,1,4,6.9,0.2,1.030797101,0.018055556,2024,valid,playoff,0.05423960824719945,0.03339434683602635,1.0339581970003195,0.39165733808772907,0
2024-25,42400221,OKC,DEN,0,0,0,5,1,4,8.8,0.1,10.04856614,0.294634598,2024,valid,playoff,0.05423960824719945,0.16221597505869098,1.1761142252317391,0.7529159521388364,1
2024-25,42400211,BOS,NYK,0,0,0,5,3,2,12.4,0.3,5.642122487,0.108695652,2024,valid,playoff,0.0748860793467178,-0.09196558199220352,0.9121365429274844,0.7310800982166468,1
2024-25,42400201,CLE,IND,0,0,0,5,4,1,8.9,-0.1,7.106227106,0.3,2024,valid,playoff,0.08520931489647697,0.18992918432930633,1.2091639668679939,0.7364616598559315,1
2024-25,42400157,HOU,GSW,0,0,0,1,1,0,-3.9,-0.1,0.777803204,0.121646623,2024,valid,playoff,-0.06118141194410579,-0.0038072008654298287,0.9962000373351103,0.41670687338285617,1
2024-25,42400177,DEN,LAC,1,0,0,1,1,0,-4.8,-0.1,-2.290322581,0.131422925,2024,valid,playoff,-0.06118141194410579,0.08877073472938071,1.0928300796192147,0.364769977152493,0
2024-25,42400156,GSW,HOU,0,0,0,1,1,0,7.9,0.2,-0.614683189,0.104964539,2024,valid,playoff,-0.06118141194410579,-0.0636927356157195,0.9382932593430813,0.5918261183161931,1
2024-25,42400176,LAC,DEN,1,0,0,1,1,0,8.1,0.1,2.184782609,0.163949275,2024,valid,playoff,-0.06118141194410579,-0.3491998371057089,0.7052521806323672,0.5899286502386719,1
2024-25,42400126,DET,NYK,0,0,0,1,1,0,-3.5,-0.2,-2.0,-0.07826087,2024,valid,playoff,-0.06118141194410579,0.10999698071471167,1.1162747001020035,0.45275805763376475,1
2024-25,42400155,HOU,GSW,1,0,0,1,1,0,-6.1,-0.2,0.294982079,0.102415459,2024,valid,playoff,-0.06118141194410579,-0.0038072008654298287,0.9962000373351103,0.3959498240416607,0
2024-25,42400165,LAL,MIN,0,0,0,2,2,0,-7.7,-0.3,-5.075728619,0.130434783,2024,valid,playoff,-0.022002921346520304,-0.23051802977387348,0.7941221170309595,0.37990400921291306,0
2024-25,42400115,BOS,ORL,1,0,0,1,1,0,7.9,0.2,9.65018315,0.288888889,2024,valid,playoff,-0.06118141194410579,-0.2280330732830271,0.7960979298278957,0.7173422437728649,1
2024-25,42400175,DEN,LAC,1,0,0,2,2,0,-14.3,-0.3,-2.56043956,0.111627907,2024,valid,playoff,-0.022002921346520304,0.1279492253269662,1.1364952960549932,0.3252661282148028,0
2024-25,42400135,IND,MIL,1,0,0,1,1,0,5.4,0.1,1.226129426,0.249011858,2024,valid,playoff,-0.06118141194410579,-0.0002043949337207432,0.9997956259535006,0.525731783226396,1
2024-25,42400125,NYK,DET,0,0,0,1,1,0,4.5,0.3,2.087912088,0.14057971,2024,valid,playoff,-0.06118141194410579,-0.16341367793037506,0.8492398039751069,0.5392837900746688,1
2024-25,42400154,GSW,HOU,1,0,0,1,1,0,7.5,0.2,-0.366145579,0.084980237,2024,valid,playoff,-0.06118141194410579,-0.0636927356157195,0.9382932593430813,0.5932277499733755,1
2024-25,42400104,MIA,CLE,0,0,0,1,1,0,-9.1,-0.3,-8.907303371,-0.215656566,2024,valid,playoff,-0.06118141194410579,-0.20138312242921855,0.8175991309762659,0.2673783640282262,0
2024-25,42400164,MIN,LAL,1,0,0,1,1,0,7.9,0.3,5.065811966,0.146969697,2024,valid,playoff,-0.06118141194410579,-0.08202667335527888,0.9212473856098107,0.5488925781166878,1
2024-25,42400124,DET,NYK,0,0,0,2,2,0,-4.0,-0.2,-2.088888889,-0.057575758,2024,valid,playoff,-0.022002921346520304,0.14917547131229716,1.160876671891361,0.4596824918487843,1
2024-25,42400114,ORL,BOS,0,0,0,1,1,0,-2.9,0.0,-9.556304619,-0.20959596,2024,valid,playoff,-0.06118141194410579,-0.1643739898220115,0.8484246603512,0.22872988671434963,0
2024-25,42400134,MIL,IND,0,0,0,1,1,0,-0.3,0.0,-0.659051186,0.17020202,2024,valid,playoff,-0.06118141194410579,0.03803407120958726,1.038766624310949,0.527676666433177,1
2024-25,42400153,GSW,HOU,1,0,0,2,2,0,2.1,0.1,-0.617757243,0.064082687,2024,valid,playoff,-0.022002921346520304,-0.024514245018134023,0.9757837887616377,0.5717776834392275,1
2024-25,42400144,MEM,OKC,0,0,0,1,1,0,-15.5,-0.4,-9.498924988,-0.2,2024,valid,playoff,-0.06118141194410579,-0.019997961830889456,0.9802006711194494,0.24351513205741507,0
2024-25,42400174,LAC,DEN,0,0,0,1,1,0,16.4,0.5,2.633333333,0.189125296,2024,valid,playoff,-0.06118141194410579,-0.3491998371057089,0.7052521806323672,0.6451228716372538,1
2024-25,42400103,MIA,CLE,0,0,0,2,2,0,-2.4,-0.3,-8.181568432,-0.197674419,2024,valid,playoff,-0.022002921346520304,-0.16220463183163306,0.8502671950034041,0.3092767945261962,0
2024-25,42400133,MIL,IND,1,0,0,2,2,0,-2.7,-0.1,-1.02834525,0.151162791,2024,valid,playoff,-0.022002921346520304,0.07721256180717274,1.0802716764894222,0.5169106911313628,1
2024-25,42400163,MIN,LAL,1,0,0,2,2,0,6.8,0.2,4.854556804,0.127378436,2024,valid,playoff,-0.022002921346520304,-0.04284818275769341,0.9580568285724018,0.5462689860817411,1
2024-25,42400113,ORL,BOS,1,0,0,1,1,0,-5.6,-0.2,-9.708886619,-0.237315011,2024,valid,playoff,-0.06118141194410579,-0.1643739898220115,0.8484246603512,0.21333278791133076,0
2024-25,42400173,LAC,DEN,1,0,0,2,2,0,6.9,0.4,1.898876404,0.170948617,2024,valid,playoff,-0.022002921346520304,-0.3100213465081234,0.7334312998599851,0.6005821693332816,1
2024-25,42400123,DET,NYK,0,0,0,2,2,0,-6.9,-0.2,-2.06741573,-0.035940803,2024,valid,playoff,-0.022002921346520304,0.14917547131229716,1.160876671891361,0.4482975013268268,1
2024-25,42400143,MEM,OKC,0,0,0,1,1,0,-16.9,-0.3,-9.472283272,-0.181818182,2024,valid,playoff,-0.06118141194410579,-0.019997961830889456,0.9802006711194494,0.24247364356924975,0
2024-25,42400152,HOU,GSW,1,0,0,2,2,0,-4.9,-0.2,0.287356322,0.082323232,2024,valid,playoff,-0.022002921346520304,0.035371289732155656,1.0360042951559831,0.4095664686979753,0
2024-25,42400102,CLE,MIA,1,0,0,2,2,0,-2.6,0.1,8.072413793,0.338932806,2024,valid,playoff,-0.022002921346520304,0.08271694808630904,1.0862343043319047,0.6449943166529188,1
2024-25,42400112,BOS,ORL,1,0,0,2,2,0,1.8,0.1,9.613505747,0.272727273,2024,valid,playoff,-0.022002921346520304,-0.1888545826854416,0.8279068899382567,0.6995633344239492,1
2024-25,42400142,OKC,MEM,1,0,0,1,1,0,16.1,0.3,9.154556804,0.300966184,2024,valid,playoff,-0.06118141194410579,0.04679495486738574,1.0479071187951643,0.7547994287703159,1
2024-25,42400162,LAL,MIN,1,0,0,2,2,0,-9.4,-0.3,-5.113125638,0.111111111,2024,valid,playoff,-0.022002921346520304,-0.23051802977387348,0.7941221170309595,0.3717323149424293,0
2024-25,42400132,IND,MIL,1,0,0,2,2,0,1.1,0.0,0.857497388,0.232041344,2024,valid,playoff,-0.022002921346520304,0.03897409566386474,1.0397435494349039,0.506782034798338,1
2024-25,42400172,DEN,LAC,0,0,0,1,1,0,-4.8,-0.2,-1.852272727,0.137445887,2024,valid,playoff,-0.06118141194410579,0.08877073472938071,1.0928300796192147,0.36808803955647446,0
2024-25,42400122,NYK,DET,0,0,0,1,1,0,8.7,0.3,2.227272727,0.166161616,2024,valid,playoff,-0.06118141194410579,-0.16341367793037506,0.8492398039751069,0.5605054445176393,1
2024-25,42400141,OKC,MEM,1,0,0,5,1,4,9.4,0.3,8.10648621,0.285353535,2024,valid,playoff,0.05423960824719945,0.16221597505869098,1.1761142252317391,0.7416299367221119,1
2024-25,42400101,CLE,MIA,1,0,0,5,1,4,-8.6,0.0,7.686438464,0.324031008,2024,valid,playoff,0.05423960824719945,0.1589594776800288,1.1722904417898385,0.6289906739844408,1
2024-25,42400111,BOS,ORL,1,0,0,5,4,1,2.3,0.1,9.330927559,0.255813953,2024,valid,playoff,0.08520931489647697,-0.08164234644244435,0.9216015138196209,0.7192491001212213,1
2024-25,42400151,HOU,GSW,0,0,0,5,4,1,-6.4,-0.1,0.521034753,0.107293869,2024,valid,playoff,0.08520931489647697,0.14258352597515295,1.1532494032156064,0.43737200271261806,1
2024-25,42400131,IND,MIL,1,0,0,5,5,0,3.5,0.0,0.428361401,0.214285714,2024,valid,playoff,0.09553255044623614,0.1565095674566212,1.1694219506593058,0.5390840819329347,1
2024-25,42400121,NYK,DET,1,0,0,5,5,0,4.8,0.2,2.0,0.146934461,2024,valid,playoff,0.09553255044623614,-0.006699715540033138,0.9933226775171797,0.5745502824852774,1
2024-25,42400171,DEN,LAC,1,0,0,5,5,0,-9.4,-0.4,-1.91954023,0.116846285,2024,valid,playoff,0.09553255044623614,0.24548469711972265,1.2782407226763601,0.37758822956394267,0
2024-25,42400161,LAL,MIN,0,0,0,5,5,0,-3.6,-0.2,-4.669017764,0.136363636,2024,valid,playoff,0.09553255044623614,-0.11298255798111705,0.8931662386025543,0.43534821999405693,1
2024-25,52400211,MEM,DAL,1,0,0,2,1,1,6.8,-0.1,5.215386625,0.195560254,2024,valid,playin,-0.03232615689627948,0.008857293216936853,1.0088966351069357,0.5992647594353036,1
2024-25,52400201,ATL,MIA,0,0,0,2,1,1,-11.3,-0.1,-2.598615465,0.069264069,2024,valid,playin,-0.03232615689627948,0.09529804792047641,1.0999866550087167,0.38554251145144464,0
2024-25,52400131,SAC,DAL,0,0,0,2,2,0,11.5,0.1,0.909516172,0.069767442,2024,valid,playin,-0.022002921346520304,-0.33967383369988735,0.7120025161200808,0.48844851482423673,1
2024-25,52400111,CHI,MIA,0,0,0,2,2,0,-7.7,0.1,-2.172413793,0.012684989,2024,valid,playin,-0.022002921346520304,-0.28588086817165453,0.75135212056721,0.32740147313412,0
2024-25,52400101,ORL,ATL,1,0,0,1,1,0,3.6,0.2,1.324623803,0.115800866,2024,valid,playin,-0.06118141194410579,-0.1643739898220115,0.8484246603512,0.45480511691112857,1
2024-25,52400121,GSW,MEM,1,0,0,1,1,0,13.3,0.3,-0.106452456,0.045454545,2024,valid,playin,-0.06118141194410579,-0.0636927356157195,0.9382932593430813,0.6609186274514609,1
2024-25,22401194,MEM,DAL,1,0,0,1,1,0,2.9,-0.1,4.741039672,0.19047619,2024,valid,regular,-0.06118141194410579,-0.019997961830889456,0.9802006711194494,0.5682831360703193,1
2024-25,22401199,POR,LAL,1,0,0,1,1,0,-13.5,-0.4,-2.940500338,0.059246955,2024,valid,regular,-0.06118141194410579,0.24420994222109818,1.2766123171829602,0.44311363876680515,1
2024-25,22401186,ATL,ORL,1,0,0,1,1,0,-7.9,-0.4,-1.624229692,0.05981417,2024,valid,regular,-0.06118141194410579,0.06644279287265012,1.0686998250794049,0.490417121211437,1
2024-25,22401195,MIN,UTA,1,0,0,1,1,0,33.8,0.7,13.457498,0.409191584,2024,valid,regular,-0.06118141194410579,-0.08202667335527888,0.9212473856098107,0.783715894337957,1
2024-25,22401200,SAC,PHX,1,0,0,1,1,0,15.7,0.2,2.476744186,0.103543743,2024,valid,regular,-0.06118141194410579,-0.37885232429747284,0.6846467108852321,0.5430690219212884,1
2024-25,22401192,MIL,DET,1,0,0,1,1,0,2.4,0.2,-0.593023256,0.095238095,2024,valid,regular,-0.06118141194410579,0.03803407120958726,1.038766624310949,0.6272824889796503,1
2024-25,22401197,SAS,TOR,1,0,0,1,1,0,-14.3,-0.4,1.023255814,0.181818182,2024,valid,regular,-0.06118141194410579,0.34673358312344504,1.414439844523496,0.5163523262236763,1
2024-25,22401187,BOS,CHA,1,0,0,1,1,0,28.2,0.7,18.0,0.504429679,2024,valid,regular,-0.06118141194410579,-0.2280330732830271,0.7960979298278957,0.8647830894524767,1
2024-25,22401190,MIA,WAS,0,0,0,1,1,0,32.4,0.5,13.41860465,0.307082452,2024,valid,regular,-0.06118141194410579,-0.20138312242921855,0.8175991309762659,0.839182331447833,1
2024-25,22401198,GSW,LAC,0,0,0,1,1,0,-3.8,-0.2,-0.550788559,0.152906977,2024,valid,regular,-0.06118141194410579,-0.0636927356157195,0.9382932593430813,0.4632793234847769,1
2024-25,22401189,CLE,IND,0,0,0,1,1,0,-2.2,0.0,6.694117647,0.321151717,2024,valid,regular,-0.06118141194410579,0.04353845748872356,1.0445001623928565,0.6635953599300943,1
2024-25,22401188,BKN,NYK,0,0,0,1,1,0,-16.6,-0.2,-10.93857729,-0.261904762,2024,valid,regular,-0.06118141194410579,-0.15858023553076753,0.8533544916934492,0.2634549563329201,0
2024-25,22401193,HOU,DEN,0,0,0,1,1,0,3.0,0.1,2.163064295,0.179955703,2024,valid,regular,-0.06118141194410579,-0.0038072008654298287,0.9962000373351103,0.58722447285446,1
2024-25,22401196,NOP,OKC,0,0,0,1,1,0,-24.4,-0.6,-21.71018062,-0.424844016,2024,valid,regular,-0.06118141194410579,-0.056681689281986615,0.9448947916419972,0.10160854289891866,0
2024-25,22401191,PHI,CHI,0,0,0,1,1,0,-13.5,-0.6,-3.738973536,-0.166666667,2024,valid,regular,-0.06118141194410579,0.3159168164366156,1.3715161632791038,0.3731381300057764,0
2024-25,22401174,BOS,CHA,1,0,0,1,1,0,24.0,0.7,17.36470588,0.492450639,2024,valid,regular,-0.06118141194410579,-0.2280330732830271,0.7960979298278957,0.8507460960935658,1
2024-25,22401185,LAL,HOU,1,0,0,1,1,0,-6.0,-0.1,-5.277962348,0.126245847,2024,valid,regular,-0.06118141194410579,-0.26969652037145897,0.7636111996193685,0.2979134126500185,0
2024-25,22401176,CHI,WAS,1,0,0,1,1,0,18.9,0.5,10.4,0.23255814,2024,valid,regular,-0.06118141194410579,-0.32505935876924,0.7224844665804919,0.7160938489046538,1
2024-25,22401179,MIN,BKN,1,1,1,0,0,0,20.9,0.4,11.04103641,0.25203252,2024,valid,regular,0.09934371643361459,0.07849845502244149,1.081661684017958,0.7560175123123857,1
2024-25,22401178,DAL,TOR,1,0,0,1,1,0,-8.5,-0.1,2.682352941,0.198228128,2024,valid,regular,-0.06118141194410579,-0.25178877184651777,0.7774089313802868,0.41028394417084635,0
2024-25,22401182,PHX,SAS,1,0,0,1,1,0,-6.2,0.0,-0.4,0.222037652,2024,valid,regular,-0.06118141194410579,-0.36594464346879324,0.6935411921817987,0.348310308294363,0
2024-25,22401180,DEN,MEM,1,0,1,1,0,1,2.1,0.0,-1.352941176,0.013842746,2024,valid,regular,0.1998428839171813,0.3497950305906678,1.4187767129632414,0.5782519818139797,1
2024-25,22401184,SAC,LAC,0,0,0,1,1,0,-15.7,-0.4,-5.305882353,0.001876173,2024,valid,regular,-0.06118141194410579,-0.37885232429747284,0.6846467108852321,0.19622429198314875,0
2024-25,22401171,DET,MIL,0,1,1,0,0,0,-1.6,-0.1,0.741176471,0.069767442,2024,valid,regular,0.09934371643361459,0.270522109092432,1.3106485736615976,0.45633269632482737,1
2024-25,22401175,NYK,CLE,0,1,1,0,0,0,-3.3,-0.1,-4.587394958,0.007198228,2024,valid,regular,0.09934371643361459,-0.00288854955265469,0.9971156182926294,0.29444736697584517,0
2024-25,22401172,IND,ORL,0,1,0,0,1,-1,0.8,0.0,2.501290878,0.292682927,2024,valid,regular,-0.16168057942767247,-0.10070356241728742,0.9042010323296579,0.5655724641635657,1
2024-25,22401173,PHI,ATL,0,0,1,1,0,1,-11.2,-0.3,-3.598837209,-0.077141237,2024,valid,regular,0.1998428839171813,0.5769411122979027,1.7805834870422885,0.46625336048485005,1
2024-25,22401183,POR,GSW,0,0,0,1,1,0,-9.9,-0.2,-6.459025471,-0.043675553,2024,valid,regular,-0.06118141194410579,0.24420994222109818,1.2766123171829602,0.30558387401718173,0
2024-25,22401181,UTA,OKC,0,0,0,1,1,0,-30.3,-0.7,-20.55813953,-0.483388704,2024,valid,regular,-0.06118141194410579,0.017262046253387807,1.0174118963719467,0.1063616493560523,0
2024-25,22401177,NOP,MIA,0,1,0,0,1,-1,-23.1,-0.5,-8.947838412,-0.053571429,2024,valid,regular,-0.16168057942767247,-0.1571808567655533,0.8545494937835895,0.19316915456034878,0
2024-25,22401161,MIL,NOP,1,0,0,1,1,0,8.7,0.3,10.03774681,0.467479675,2024,valid,regular,-0.06118141194410579,0.03803407120958726,1.038766624310949,0.7358599926009233,1
2024-25,22401167,DET,NYK,1,0,0,2,1,1,-6.9,-0.2,-2.107142857,-0.037746806,2024,valid,regular,-0.03232615689627948,0.13885223576253797,1.1489543131017437,0.4450582274524395,1
2024-25,22401168,IND,CLE,1,0,0,1,1,0,4.1,0.1,-6.662650602,0.017682927,2024,valid,regular,-0.06118141194410579,-0.0002043949337207432,0.9997956259535006,0.36318436205521903,0
2024-25,22401170,MEM,MIN,0,0,0,1,1,0,-8.5,-0.2,-0.023809524,0.051616563,2024,valid,regular,-0.06118141194410579,-0.019997961830889456,0.9802006711194494,0.5014180645287206,1
2024-25,22401169,BKN,ATL,0,0,0,1,1,0,-10.6,-0.1,-4.21686747,-0.087688734,2024,valid,regular,-0.06118141194410579,-0.15858023553076753,0.8533544916934492,0.3153817076786149,0
2024-25,22401158,TOR,CHA,1,0,1,2,0,2,14.6,0.4,3.761904762,0.243902439,2024,valid,regular,0.2286981389650076,0.1135555520743822,1.1202541196040212,0.7321744739366225,1
2024-25,22401156,ORL,BOS,1,1,1,0,0,0,-7.4,-0.2,-9.960801394,-0.277368123,2024,valid,regular,0.09934371643361459,-0.0038488614442911406,0.9961585359293855,0.23189168335833107,0
2024-25,22401166,LAC,HOU,1,1,0,0,2,-2,2.2,0.0,-0.901462995,0.14796748,2024,valid,regular,-0.15135734387791333,-0.4393757690395164,0.6444385740619719,0.455109370085605,1
2024-25,22401160,CHI,MIA,1,1,0,0,1,-1,-8.1,0.0,-2.464285714,-0.010452962,2024,valid,regular,-0.16168057942767247,-0.42555852625280666,0.6534047394948355,0.288465531878139,0
2024-25,22401162,UTA,POR,1,0,0,2,2,0,-20.4,-0.4,-6.360453579,-0.071428571,2024,valid,regular,-0.022002921346520304,0.05644053685097329,1.058063697130301,0.309083685043409,0
2024-25,22401163,GSW,SAS,0,1,1,0,0,0,15.7,0.5,7.055882353,0.333333333,2024,valid,regular,0.09934371643361459,0.09683239276200087,1.101675709323096,0.7783763686212558,1
2024-25,22401165,SAC,DEN,0,0,0,1,2,-1,0.1,0.1,-2.988095238,-0.072619048,2024,valid,regular,-0.050858176394346616,-0.3685290887477136,0.691751087132595,0.37524319252108274,0
2024-25,22401164,PHX,OKC,0,1,1,0,0,0,-26.1,-0.5,-15.15252101,-0.219512195,2024,valid,regular,0.09934371643361459,-0.20541951509107284,0.8143056312443311,0.131479143109897,0
2024-25,22401159,DAL,LAL,0,0,1,3,0,3,-2.9,0.0,-0.831325301,0.06039489,2024,valid,regular,0.2575533940128339,0.06694603411042194,1.0692377742499346,0.498460845112044,1
2024-25,22401157,WAS,PHI,0,1,0,0,1,-1,-2.7,0.2,-6.769467787,-0.028824834,2024,valid,regular,-0.16168057942767247,0.08075353003066502,1.0841036646388111,0.4224764772303119,1
2024-25,22401147,CLE,CHI,1,0,0,1,1,0,-1.8,-0.1,10.86629445,0.292682927,2024,valid,regular,-0.06118141194410579,0.04353845748872356,1.0445001623928565,0.7066735801612828,1
2024-25,22401153,OKC,LAL,1,0,0,1,1,0,15.5,0.3,11.95238095,0.349404424,2024,valid,regular,-0.06118141194410579,0.04679495486738574,1.0479071187951643,0.7815635451699778,1
2024-25,22401149,ORL,ATL,1,0,0,4,1,3,2.7,0.2,1.555555556,0.110365854,2024,valid,regular,0.025384353199373134,-0.0778082246785326,0.9251418289039393,0.4758770763123094,1
2024-25,22401152,MIL,MIN,1,0,0,1,2,-1,-7.4,-0.1,-3.168674699,0.053571429,2024,valid,regular,-0.050858176394346616,0.048357306759346436,1.049545598072126,0.49732841805877365,1
